[Terrain]
datatype	ground_area_text_storage	version	1.0.0
143	124	water	-8299
144	124	water	-6432
145	124	water	-5993
146	124	water	-4785
147	124	water	-5444
148	124	water	-6706
149	124	water	-5608
150	124	water	-3083
151	124	water	-4730
152	124	water	-4400
153	124	water	-3138
154	124	water	-2699
155	124	water	-1765
156	124	water	-3248
157	124	water	-4126
158	124	water	-2753
159	124	water	-4510
160	124	water	-4071
161	124	water	-3577
162	124	water	-3522
163	124	water	-4346
164	124	water	-5718
165	124	water	-6542
166	124	water	-7255
167	124	water	-7146
168	124	water	-5004
169	124	water	-7036
170	124	water	-3467
171	124	water	-5883
172	124	water	-7695
173	124	water	-5608
174	124	water	-3357
175	124	water	-4675
176	124	water	-4455
177	124	water	-5663
178	124	water	-4071
179	124	water	-5883
180	124	water	-4620
181	124	water	-4346
182	124	water	-2973
183	124	water	-3522
184	124	water	-4620
185	124	water	-4620
186	124	water	-777
187	124	ground	47
188	124	ground	486
189	124	ground	376
190	124	water	-283
191	124	water	-2918
192	124	water	-3797
193	124	water	-4950
194	124	water	-7036
195	124	water	-7969
196	124	water	-7365
197	124	water	-5444
198	124	water	-5993
199	124	water	-7091
0	125	water	-5773
1	125	water	-3742
2	125	water	-7200
3	125	water	-7914
4	125	water	-8683
5	125	water	-9561
6	125	water	-7969
7	125	water	-7255
8	125	water	-8408
9	125	water	-9397
10	125	water	-9616
11	125	water	-9781
12	125	water	-9671
13	125	water	-9287
14	125	water	-8902
15	125	water	-9726
16	125	water	-9067
17	125	water	-7640
18	125	water	-7585
19	125	water	-7859
20	125	water	-9397
21	125	water	-9232
22	125	water	-8957
23	125	water	-8683
24	125	water	-7750
25	125	water	-8738
26	125	water	-7804
27	125	water	-8408
28	125	water	-9067
29	125	water	-9287
30	125	water	-8902
31	125	water	-8902
32	125	water	-9122
33	125	water	-8683
34	125	water	-8848
35	125	water	-8683
36	125	water	-8902
37	125	water	-9012
38	125	water	-8408
39	125	water	-7310
40	125	water	-7420
41	125	water	-7420
42	125	water	-6487
43	125	water	-6981
44	125	water	-8299
45	125	water	-8902
46	125	water	-9177
47	125	water	-8353
48	125	water	-7804
49	125	water	-8189
50	125	water	-7036
51	125	water	-5499
52	125	water	-3412
53	125	water	-5663
54	125	water	-8299
55	125	water	-8134
56	125	water	-5938
57	125	water	-5444
58	125	water	-7640
59	125	water	-9506
60	125	water	-8024
61	125	water	-7969
62	125	water	-7200
63	125	water	-6761
64	125	water	-5169
65	125	water	-7640
66	125	water	-7146
67	125	water	-6432
68	125	water	-7310
69	125	water	-6102
70	125	water	-3797
71	125	water	-2644
72	125	water	-1271
73	125	water	-997
74	125	water	-2369
75	125	water	-4181
76	125	water	-5444
77	125	water	-4016
78	125	water	-3412
79	125	water	-3302
80	125	water	-6212
81	125	water	-8518
82	125	water	-5499
83	125	water	-4455
84	125	water	-5608
85	125	water	-4510
86	125	water	-5059
87	125	water	-6871
88	125	water	-5389
89	125	water	-4675
90	125	water	-5663
91	125	water	-7859
92	125	water	-6816
93	125	water	-6377
94	125	water	-4785
95	125	water	-3851
96	125	water	-3906
97	125	ground	47
98	125	ground	266
99	125	ground	47
100	125	water	-1271
101	125	ground	486
102	125	water	-448
103	125	water	-832
104	125	water	-1381
105	125	water	-228
106	125	water	-1820
107	125	water	-722
108	125	water	-1326
109	125	water	-63
110	125	ground	1090
111	125	ground	47
112	125	water	-612
113	125	water	-1491
114	125	water	-667
115	125	water	-777
116	125	water	-228
117	125	ground	211
118	125	water	-777
119	125	water	-1381
120	125	water	-1051
121	125	water	-3742
122	125	water	-2204
123	125	water	-1161
124	125	water	-942
125	125	water	-173
126	125	water	-1106
127	125	water	-228
128	125	water	-1051
129	125	water	-2479
130	125	water	-2150
131	125	water	-2808
132	125	water	-1381
133	125	water	-283
134	125	water	-63
135	125	water	-2150
136	125	water	-4620
137	125	water	-4291
138	125	water	-3467
139	125	water	-3632
140	125	water	-4565
141	125	water	-4950
142	125	water	-7255
143	125	water	-7200
144	125	water	-7914
145	125	water	-5279
146	125	water	-5993
147	125	water	-6322
148	125	water	-5169
149	125	water	-6377
150	125	water	-4840
151	125	water	-5828
152	125	water	-4730
153	125	water	-3577
154	125	water	-2204
155	125	water	-1051
156	125	water	-4620
157	125	water	-3742
158	125	water	-3248
159	125	water	-3961
160	125	water	-3851
161	125	water	-2808
162	125	water	-4950
163	125	water	-4840
164	125	water	-6542
165	125	water	-8079
166	125	water	-7859
167	125	water	-7969
168	125	water	-8024
169	125	water	-6816
170	125	water	-6542
171	125	water	-6377
172	125	water	-7640
173	125	water	-6377
174	125	water	-5389
175	125	water	-2973
176	125	water	-4071
177	125	water	-6706
178	125	water	-6212
179	125	water	-4895
180	125	water	-5608
181	125	water	-5938
182	125	water	-5499
183	125	water	-4346
184	125	water	-4291
185	125	water	-6926
186	125	water	-1051
187	125	ground	47
188	125	water	-393
189	125	water	-63
190	125	water	-2259
191	125	water	-3412
192	125	water	-2589
193	125	water	-5938
194	125	water	-5993
195	125	water	-6871
196	125	water	-5993
197	125	water	-3522
198	125	water	-6322
199	125	water	-7859
0	126	water	-7365
1	126	water	-4510
2	126	water	-5499
3	126	water	-6048
4	126	water	-5938
5	126	water	-8408
6	126	water	-8408
7	126	water	-8628
8	126	water	-7200
9	126	water	-7640
10	126	water	-9122
11	126	water	-9451
12	126	water	-9506
13	126	water	-8793
14	126	water	-9232
15	126	water	-9726
16	126	water	-9287
17	126	water	-8353
18	126	water	-4950
19	126	water	-5773
20	126	water	-8079
21	126	water	-8683
22	126	water	-9726
23	126	water	-9397
24	126	water	-8244
25	126	water	-9177
26	126	water	-7859
27	126	water	-6651
28	126	water	-8628
29	126	water	-8902
30	126	water	-8024
31	126	water	-9067
32	126	water	-9122
33	126	water	-9561
34	126	water	-8793
35	126	water	-8793
36	126	water	-8353
37	126	water	-9067
38	126	water	-8189
39	126	water	-6157
40	126	water	-5499
41	126	water	-8408
42	126	water	-6651
43	126	water	-8793
44	126	water	-9122
45	126	water	-8408
46	126	water	-7804
47	126	water	-6377
48	126	water	-6597
49	126	water	-8189
50	126	water	-6322
51	126	water	-3412
52	126	water	-4675
53	126	water	-5169
54	126	water	-4785
55	126	water	-4785
56	126	water	-3961
57	126	water	-5499
58	126	water	-6871
59	126	water	-7969
60	126	water	-9232
61	126	water	-9616
62	126	water	-7475
63	126	water	-4675
64	126	water	-3138
65	126	water	-5663
66	126	water	-6651
67	126	water	-7420
68	126	water	-7365
69	126	water	-4730
70	126	water	-2040
71	126	water	-3467
72	126	water	-2095
73	126	water	-2918
74	126	water	-3577
75	126	water	-3961
76	126	water	-6377
77	126	water	-4291
78	126	water	-2644
79	126	water	-4016
80	126	water	-6816
81	126	water	-7695
82	126	water	-8024
83	126	water	-7640
84	126	water	-4620
85	126	water	-4950
86	126	water	-3851
87	126	water	-6212
88	126	water	-5499
89	126	water	-6102
90	126	water	-6761
91	126	water	-8738
92	126	water	-6981
93	126	water	-7255
94	126	water	-6816
95	126	water	-5169
96	126	water	-4400
97	126	water	-8
98	126	ground	760
99	126	ground	321
100	126	ground	47
101	126	water	-1381
102	126	water	-1985
103	126	water	-1106
104	126	ground	376
105	126	ground	541
106	126	water	-2918
107	126	water	-2753
108	126	water	-557
109	126	water	-1875
110	126	water	-393
111	126	water	-228
112	126	ground	925
113	126	water	-1326
114	126	water	-832
115	126	water	-2644
116	126	water	-4016
117	126	water	-1655
118	126	water	-1600
119	126	water	-3248
120	126	water	-3522
121	126	water	-3028
122	126	water	-2314
123	126	water	-3577
124	126	water	-1600
125	126	water	-338
126	126	water	-997
127	126	water	-1106
128	126	water	-2479
129	126	water	-2479
130	126	water	-2259
131	126	water	-2808
132	126	water	-502
133	126	water	-338
134	126	water	-1875
135	126	water	-3632
136	126	water	-4455
137	126	water	-3522
138	126	water	-3577
139	126	water	-3687
140	126	water	-4510
141	126	water	-4126
142	126	water	-4785
143	126	water	-7146
144	126	water	-8573
145	126	water	-6487
146	126	water	-6597
147	126	water	-7091
148	126	water	-4071
149	126	water	-5114
150	126	water	-5883
151	126	water	-5883
152	126	water	-7200
153	126	water	-4181
154	126	water	-2424
155	126	water	-777
156	126	water	-4950
157	126	water	-4181
158	126	water	-2973
159	126	water	-4181
160	126	water	-4071
161	126	water	-2863
162	126	water	-4895
163	126	water	-4565
164	126	water	-7420
165	126	water	-7146
166	126	water	-6542
167	126	water	-8463
168	126	water	-8628
169	126	water	-7146
170	126	water	-8134
171	126	water	-6102
172	126	water	-4181
173	126	water	-4510
174	126	water	-5114
175	126	water	-3577
176	126	water	-3083
177	126	water	-7859
178	126	water	-5169
179	126	water	-4236
180	126	water	-6706
181	126	water	-7475
182	126	water	-4346
183	126	water	-2973
184	126	water	-6651
185	126	water	-6377
186	126	water	-2095
187	126	ground	47
188	126	water	-942
189	126	water	-1820
190	126	water	-3083
191	126	water	-3577
192	126	water	-6157
193	126	water	-7091
194	126	water	-5553
195	126	water	-4510
196	126	water	-4785
197	126	water	-7036
198	126	water	-7750
199	126	water	-8244
0	127	water	-7695
1	127	water	-2040
2	127	water	-4895
3	127	water	-5279
4	127	water	-3193
5	127	water	-4730
6	127	water	-7475
7	127	water	-8628
8	127	water	-7750
9	127	water	-8902
10	127	water	-9012
11	127	water	-9342
12	127	water	-8848
13	127	water	-8848
14	127	water	-9232
15	127	water	-9616
16	127	water	-9451
17	127	water	-9342
18	127	water	-7969
19	127	water	-5608
20	127	water	-4455
21	127	water	-5938
22	127	water	-7146
23	127	water	-7859
24	127	water	-8848
25	127	water	-8518
26	127	water	-5828
27	127	water	-5389
28	127	water	-8738
29	127	water	-8024
30	127	water	-7585
31	127	water	-9671
32	127	water	-9122
33	127	water	-9287
34	127	water	-9287
35	127	water	-9451
36	127	water	-9067
37	127	water	-8957
38	127	water	-9616
39	127	water	-8463
40	127	water	-8353
41	127	water	-8793
42	127	water	-6926
43	127	water	-6377
44	127	water	-7091
45	127	water	-7530
46	127	water	-7804
47	127	water	-7146
48	127	water	-7146
49	127	water	-6542
50	127	water	-5279
51	127	water	-4181
52	127	water	-3632
53	127	water	-4675
54	127	water	-2699
55	127	water	-1765
56	127	water	-3302
57	127	water	-3906
58	127	water	-5334
59	127	water	-5334
60	127	water	-5169
61	127	water	-4895
62	127	water	-5004
63	127	water	-2973
64	127	water	-2095
65	127	water	-2424
66	127	water	-5773
67	127	water	-6981
68	127	water	-6212
69	127	water	-3138
70	127	water	-1655
71	127	water	-2863
72	127	water	-1710
73	127	water	-3906
74	127	water	-5114
75	127	water	-5169
76	127	water	-5938
77	127	water	-4291
78	127	water	-2973
79	127	water	-3193
80	127	water	-4895
81	127	water	-8957
82	127	water	-9122
83	127	water	-8957
84	127	water	-5993
85	127	water	-4895
86	127	water	-5444
87	127	water	-5553
88	127	water	-6651
89	127	water	-6816
90	127	water	-8793
91	127	water	-8793
92	127	water	-7310
93	127	water	-4785
94	127	water	-5828
95	127	water	-5334
96	127	water	-1765
97	127	water	-612
98	127	water	-832
99	127	ground	925
100	127	ground	1090
101	127	ground	47
102	127	water	-2150
103	127	water	-1546
104	127	water	-2534
105	127	water	-2973
106	127	water	-3302
107	127	water	-1271
108	127	ground	156
109	127	water	-2150
110	127	water	-2479
111	127	water	-2479
112	127	water	-1875
113	127	water	-1106
114	127	water	-1106
115	127	water	-1216
116	127	water	-3138
117	127	water	-2479
118	127	water	-3302
119	127	water	-3467
120	127	water	-1930
121	127	water	-1985
122	127	water	-3193
123	127	water	-4510
124	127	water	-2204
125	127	ground	321
126	127	ground	431
127	127	water	-8
128	127	water	-2040
129	127	water	-3083
130	127	water	-1820
131	127	water	-3357
132	127	water	-3357
133	127	water	-3467
134	127	water	-2314
135	127	water	-3083
136	127	water	-4181
137	127	water	-1546
138	127	water	-2095
139	127	water	-3632
140	127	water	-6487
141	127	water	-5718
142	127	water	-4730
143	127	water	-6761
144	127	water	-9397
145	127	water	-8683
146	127	water	-7475
147	127	water	-5773
148	127	water	-5114
149	127	water	-5059
150	127	water	-7804
151	127	water	-8134
152	127	water	-7969
153	127	water	-5663
154	127	water	-4620
155	127	water	-3193
156	127	water	-3412
157	127	water	-3193
158	127	water	-2424
159	127	water	-4730
160	127	water	-5938
161	127	water	-4565
162	127	water	-4675
163	127	water	-3632
164	127	water	-4346
165	127	water	-6322
166	127	water	-7146
167	127	water	-7365
168	127	water	-5663
169	127	water	-7530
170	127	water	-8189
171	127	water	-5004
172	127	water	-1820
173	127	water	-3522
174	127	water	-2259
175	127	water	-2699
176	127	water	-1436
177	127	water	-3028
178	127	water	-3357
179	127	water	-4346
180	127	water	-6212
181	127	water	-7310
182	127	water	-4895
183	127	water	-3906
184	127	water	-6102
185	127	water	-7091
186	127	water	-5499
187	127	water	-1326
188	127	water	-1765
189	127	water	-1765
190	127	water	-1106
191	127	water	-3522
192	127	water	-5608
193	127	water	-6871
194	127	water	-5499
195	127	water	-3742
196	127	water	-5718
197	127	water	-7914
198	127	water	-7640
199	127	water	-9232
0	128	water	-7804
1	128	water	-997
2	128	water	-4126
3	128	water	-4291
4	128	water	-5279
5	128	water	-3797
6	128	water	-7091
7	128	water	-9012
8	128	water	-8848
9	128	water	-8573
10	128	water	-6267
11	128	water	-7036
12	128	water	-8463
13	128	water	-7365
14	128	water	-9287
15	128	water	-9232
16	128	water	-9232
17	128	water	-8848
18	128	water	-9122
19	128	water	-6048
20	128	water	-3522
21	128	water	-5663
22	128	water	-6926
23	128	water	-6871
24	128	water	-6267
25	128	water	-8408
26	128	water	-5993
27	128	water	-6597
28	128	water	-9067
29	128	water	-8902
30	128	water	-8573
31	128	water	-8518
32	128	water	-9561
33	128	water	-8793
34	128	water	-9397
35	128	water	-8793
36	128	water	-8848
37	128	water	-9122
38	128	water	-7146
39	128	water	-8353
40	128	water	-8244
41	128	water	-8299
42	128	water	-7036
43	128	water	-7310
44	128	water	-4730
45	128	water	-5883
46	128	water	-7200
47	128	water	-7530
48	128	water	-5608
49	128	water	-3961
50	128	water	-3632
51	128	water	-1820
52	128	water	-2534
53	128	water	-4785
54	128	water	-3248
55	128	water	-4071
56	128	water	-4565
57	128	water	-2973
58	128	water	-2753
59	128	water	-6597
60	128	water	-6102
61	128	water	-4675
62	128	water	-3961
63	128	water	-3797
64	128	water	-3851
65	128	water	-4346
66	128	water	-3687
67	128	water	-5389
68	128	water	-3961
69	128	water	-1765
70	128	water	-2753
71	128	water	-2534
72	128	water	-2534
73	128	water	-2095
74	128	water	-4840
75	128	water	-6432
76	128	water	-6267
77	128	water	-1820
78	128	water	-4675
79	128	water	-5883
80	128	water	-3687
81	128	water	-8024
82	128	water	-8683
83	128	water	-8408
84	128	water	-6048
85	128	water	-4510
86	128	water	-7146
87	128	water	-7695
88	128	water	-8408
89	128	water	-6706
90	128	water	-9616
91	128	water	-7914
92	128	water	-6432
93	128	water	-6157
94	128	water	-6267
95	128	water	-6597
96	128	water	-3028
97	128	water	-2973
98	128	water	-2973
99	128	water	-887
100	128	water	-228
101	128	ground	101
102	128	water	-2753
103	128	water	-1600
104	128	water	-832
105	128	water	-3797
106	128	water	-2479
107	128	water	-1655
108	128	water	-942
109	128	ground	596
110	128	water	-2808
111	128	water	-5059
112	128	water	-2259
113	128	water	-667
114	128	water	-1491
115	128	water	-1216
116	128	water	-1765
117	128	water	-3906
118	128	water	-4730
119	128	water	-4620
120	128	water	-3632
121	128	water	-887
122	128	water	-1930
123	128	water	-2753
124	128	water	-2479
125	128	ground	650
126	128	ground	101
127	128	water	-228
128	128	water	-1875
129	128	water	-1820
130	128	water	-2150
131	128	water	-3961
132	128	water	-2424
133	128	water	-1436
134	128	water	-1875
135	128	water	-2259
136	128	ground	321
137	128	ground	47
138	128	water	-1436
139	128	water	-3193
140	128	water	-2040
141	128	water	-2259
142	128	water	-3412
143	128	water	-5883
144	128	water	-6871
145	128	water	-7200
146	128	water	-7859
147	128	water	-3906
148	128	water	-6871
149	128	water	-7640
150	128	water	-8189
151	128	water	-8189
152	128	water	-8628
153	128	water	-7091
154	128	water	-6048
155	128	water	-3961
156	128	water	-4071
157	128	water	-3412
158	128	water	-6212
159	128	water	-6761
160	128	water	-5663
161	128	water	-6487
162	128	water	-4840
163	128	water	-3193
164	128	water	-3906
165	128	water	-2973
166	128	water	-5938
167	128	water	-3687
168	128	water	-4840
169	128	water	-6761
170	128	water	-6377
171	128	water	-6432
172	128	water	-5059
173	128	water	-3632
174	128	water	-3028
175	128	water	-2589
176	128	water	-1381
177	128	water	-2534
178	128	water	-5334
179	128	water	-6487
180	128	water	-5883
181	128	water	-8408
182	128	water	-5663
183	128	water	-5279
184	128	water	-6048
185	128	water	-7475
186	128	water	-4126
187	128	water	-1875
188	128	water	-2150
189	128	water	-3357
190	128	water	-777
191	128	water	-2369
192	128	water	-5334
193	128	water	-7530
194	128	water	-7255
195	128	water	-8408
196	128	water	-8848
197	128	water	-9451
198	128	water	-8189
199	128	water	-8848
0	129	water	-9177
1	129	water	-2808
2	129	water	-4291
3	129	water	-4565
4	129	water	-3522
5	129	water	-5883
6	129	water	-8628
7	129	water	-7640
8	129	water	-4565
9	129	water	-8244
10	129	water	-8463
11	129	water	-9616
12	129	water	-8189
13	129	water	-9122
14	129	water	-9671
15	129	water	-8738
16	129	water	-6871
17	129	water	-7365
18	129	water	-7420
19	129	water	-3797
20	129	water	-3083
21	129	water	-5169
22	129	water	-4840
23	129	water	-3138
24	129	water	-3742
25	129	water	-6322
26	129	water	-7091
27	129	water	-8244
28	129	water	-9342
29	129	water	-9451
30	129	water	-9012
31	129	water	-8683
32	129	water	-9232
33	129	water	-9287
34	129	water	-9287
35	129	water	-9067
36	129	water	-9067
37	129	water	-8683
38	129	water	-8244
39	129	water	-6102
40	129	water	-6048
41	129	water	-6157
42	129	water	-6048
43	129	water	-6981
44	129	water	-7859
45	129	water	-6102
46	129	water	-5663
47	129	water	-5663
48	129	water	-4950
49	129	water	-5938
50	129	water	-5883
51	129	water	-4785
52	129	water	-4730
53	129	water	-4455
54	129	water	-3851
55	129	water	-3687
56	129	water	-2369
57	129	water	-3797
58	129	water	-5553
59	129	water	-7091
60	129	water	-7750
61	129	water	-9287
62	129	water	-8408
63	129	water	-6651
64	129	water	-6432
65	129	water	-3742
66	129	water	-2040
67	129	water	-3522
68	129	water	-4455
69	129	water	-2699
70	129	water	-5224
71	129	water	-2095
72	129	water	-502
73	129	water	-1161
74	129	water	-4071
75	129	water	-7146
76	129	water	-6816
77	129	water	-3961
78	129	water	-5663
79	129	water	-7036
80	129	water	-5993
81	129	water	-7310
82	129	water	-7530
83	129	water	-6157
84	129	water	-4840
85	129	water	-3522
86	129	water	-5718
87	129	water	-5718
88	129	water	-6432
89	129	water	-5718
90	129	water	-6706
91	129	water	-7475
92	129	water	-5828
93	129	water	-6432
94	129	water	-5444
95	129	water	-6871
96	129	water	-8408
97	129	water	-7420
98	129	water	-3961
99	129	water	-2699
100	129	water	-2534
101	129	water	-1216
102	129	water	-2095
103	129	water	-1436
104	129	water	-1216
105	129	water	-1051
106	129	water	-3028
107	129	water	-5114
108	129	water	-2424
109	129	water	-173
110	129	water	-887
111	129	water	-4071
112	129	water	-4346
113	129	water	-1985
114	129	water	-1106
115	129	water	-942
116	129	water	-228
117	129	water	-3083
118	129	water	-4840
119	129	water	-5608
120	129	water	-3906
121	129	water	-1051
122	129	water	-338
123	129	water	-612
124	129	water	-832
125	129	ground	431
126	129	ground	101
127	129	water	-1930
128	129	water	-2918
129	129	water	-2369
130	129	water	-3138
131	129	water	-3906
132	129	water	-2479
133	129	water	-997
134	129	water	-3577
135	129	water	-2699
136	129	ground	486
137	129	ground	211
138	129	water	-1381
139	129	water	-2918
140	129	water	-1930
141	129	water	-997
142	129	water	-1271
143	129	water	-3961
144	129	water	-6322
145	129	water	-5828
146	129	water	-6597
147	129	water	-6102
148	129	water	-8793
149	129	water	-8738
150	129	water	-8299
151	129	water	-8573
152	129	water	-9397
153	129	water	-8902
154	129	water	-6871
155	129	water	-6706
156	129	water	-6377
157	129	water	-6212
158	129	water	-6322
159	129	water	-6981
160	129	water	-6102
161	129	water	-5938
162	129	water	-3797
163	129	water	-2589
164	129	water	-3138
165	129	water	-5553
166	129	water	-6212
167	129	water	-4291
168	129	water	-4510
169	129	water	-6487
170	129	water	-7420
171	129	water	-6816
172	129	water	-5499
173	129	water	-5499
174	129	water	-5663
175	129	water	-3193
176	129	water	-4400
177	129	water	-4675
178	129	water	-6981
179	129	water	-7859
180	129	water	-6926
181	129	water	-7475
182	129	water	-6651
183	129	water	-6597
184	129	water	-7255
185	129	water	-6816
186	129	water	-5169
187	129	water	-4455
188	129	water	-1930
189	129	water	-4565
190	129	water	-5553
191	129	water	-4675
192	129	water	-6542
193	129	water	-7036
194	129	water	-7585
195	129	water	-9012
196	129	water	-9561
197	129	water	-9616
198	129	water	-8573
199	129	water	-8408
0	130	water	-7750
1	130	water	-2863
2	130	water	-4730
3	130	water	-4400
4	130	water	-2808
5	130	water	-3138
6	130	water	-5114
7	130	water	-5663
8	130	water	-4346
9	130	water	-8463
10	130	water	-7804
11	130	water	-9012
12	130	water	-9451
13	130	water	-8957
14	130	water	-9067
15	130	water	-9012
16	130	water	-8244
17	130	water	-9342
18	130	water	-7255
19	130	water	-5169
20	130	water	-4620
21	130	water	-5004
22	130	water	-2699
23	130	water	-1161
24	130	water	-3577
25	130	water	-6322
26	130	water	-8299
27	130	water	-9397
28	130	water	-8408
29	130	water	-9067
30	130	water	-9451
31	130	water	-9177
32	130	water	-8738
33	130	water	-9232
34	130	water	-8957
35	130	water	-8738
36	130	water	-9451
37	130	water	-9122
38	130	water	-7091
39	130	water	-4785
40	130	water	-4620
41	130	water	-4730
42	130	water	-5059
43	130	water	-5059
44	130	water	-7750
45	130	water	-8957
46	130	water	-7750
47	130	water	-6926
48	130	water	-6212
49	130	water	-6706
50	130	water	-8408
51	130	water	-7640
52	130	water	-5444
53	130	water	-5169
54	130	water	-3797
55	130	water	-3577
56	130	water	-3028
57	130	water	-4400
58	130	water	-5938
59	130	water	-5938
60	130	water	-5883
61	130	water	-6871
62	130	water	-9067
63	130	water	-8024
64	130	water	-7146
65	130	water	-2863
66	130	water	-1546
67	130	water	-2808
68	130	water	-2918
69	130	water	-2314
70	130	water	-1546
71	130	water	-612
72	130	ground	541
73	130	water	-63
74	130	water	-3248
75	130	water	-5114
76	130	water	-5444
77	130	water	-4071
78	130	water	-7310
79	130	water	-7091
80	130	water	-8244
81	130	water	-9342
82	130	water	-8793
83	130	water	-6487
84	130	water	-4016
85	130	water	-4730
86	130	water	-3961
87	130	water	-3742
88	130	water	-4730
89	130	water	-4291
90	130	water	-4455
91	130	water	-4675
92	130	water	-4895
93	130	water	-7640
94	130	water	-7255
95	130	water	-7310
96	130	water	-6706
97	130	water	-8793
98	130	water	-7750
99	130	water	-4895
100	130	water	-3467
101	130	water	-1326
102	130	water	-2699
103	130	water	-3138
104	130	water	-4455
105	130	water	-1875
106	130	water	-2863
107	130	water	-2644
108	130	water	-667
109	130	ground	760
110	130	ground	431
111	130	water	-997
112	130	water	-4016
113	130	water	-2753
114	130	water	-3028
115	130	water	-2973
116	130	water	-2259
117	130	water	-2918
118	130	water	-2479
119	130	water	-3248
120	130	water	-3906
121	130	water	-118
122	130	water	-8
123	130	water	-1765
124	130	water	-1655
125	130	ground	47
126	130	water	-942
127	130	water	-1820
128	130	water	-777
129	130	water	-942
130	130	water	-118
131	130	water	-1381
132	130	water	-1765
133	130	water	-612
134	130	water	-2644
135	130	water	-2040
136	130	water	-228
137	130	water	-1765
138	130	water	-832
139	130	water	-2808
140	130	water	-1710
141	130	water	-2150
142	130	water	-1326
143	130	water	-1765
144	130	water	-4510
145	130	water	-6267
146	130	water	-4455
147	130	water	-5773
148	130	water	-5608
149	130	water	-7750
150	130	water	-7585
151	130	water	-8299
152	130	water	-8957
153	130	water	-9232
154	130	water	-9232
155	130	water	-7255
156	130	water	-5444
157	130	water	-4785
158	130	water	-5004
159	130	water	-5938
160	130	water	-6157
161	130	water	-6761
162	130	water	-6102
163	130	water	-5059
164	130	water	-6322
165	130	water	-6212
166	130	water	-8244
167	130	water	-6761
168	130	water	-6322
169	130	water	-4455
170	130	water	-5718
171	130	water	-6102
172	130	water	-4840
173	130	water	-5773
174	130	water	-2808
175	130	water	-3412
176	130	water	-5993
177	130	water	-3906
178	130	water	-5553
179	130	water	-6212
180	130	water	-5499
181	130	water	-6981
182	130	water	-5608
183	130	water	-5334
184	130	water	-5773
185	130	water	-8463
186	130	water	-7914
187	130	water	-5663
188	130	water	-3906
189	130	water	-5993
190	130	water	-6212
191	130	water	-4840
192	130	water	-6157
193	130	water	-6706
194	130	water	-7091
195	130	water	-8244
196	130	water	-9067
197	130	water	-9287
198	130	water	-8628
199	130	water	-9671
0	131	water	-9067
1	131	water	-3193
2	131	water	-3742
3	131	water	-4126
4	131	water	-4346
5	131	water	-2204
6	131	water	-3302
7	131	water	-3412
8	131	water	-5718
9	131	water	-7969
10	131	water	-9012
11	131	water	-9122
12	131	water	-8244
13	131	water	-9012
14	131	water	-9561
15	131	water	-9506
16	131	water	-8408
17	131	water	-8189
18	131	water	-6816
19	131	water	-7146
20	131	water	-7255
21	131	water	-5444
22	131	water	-3138
23	131	water	-4455
24	131	water	-4675
25	131	water	-8683
26	131	water	-8189
27	131	water	-8518
28	131	water	-6542
29	131	water	-7255
30	131	water	-8299
31	131	water	-8134
32	131	water	-8793
33	131	water	-7530
34	131	water	-7750
35	131	water	-8353
36	131	water	-8848
37	131	water	-8079
38	131	water	-6487
39	131	water	-4675
40	131	water	-5389
41	131	water	-3412
42	131	water	-7420
43	131	water	-6871
44	131	water	-5334
45	131	water	-7969
46	131	water	-8189
47	131	water	-7310
48	131	water	-7804
49	131	water	-7640
50	131	water	-9177
51	131	water	-6926
52	131	water	-6267
53	131	water	-6102
54	131	water	-5389
55	131	water	-4510
56	131	water	-1655
57	131	water	-2973
58	131	water	-4620
59	131	water	-5718
60	131	water	-6267
61	131	water	-5718
62	131	water	-6871
63	131	water	-6267
64	131	water	-8573
65	131	water	-3522
66	131	water	-3577
67	131	water	-4950
68	131	water	-5279
69	131	water	-4675
70	131	water	-2204
71	131	water	-4291
72	131	water	-1820
73	131	water	-1381
74	131	water	-942
75	131	water	-4236
76	131	water	-3357
77	131	water	-6048
78	131	water	-5883
79	131	water	-6542
80	131	water	-9287
81	131	water	-9122
82	131	water	-7914
83	131	water	-6322
84	131	water	-7091
85	131	water	-8244
86	131	water	-7036
87	131	water	-3742
88	131	water	-997
89	131	water	-228
90	131	water	-1875
91	131	water	-3632
92	131	water	-6377
93	131	water	-6761
94	131	water	-5334
95	131	water	-6542
96	131	water	-6871
97	131	water	-5663
98	131	water	-4675
99	131	water	-2753
100	131	water	-2863
101	131	ground	211
102	131	water	-1326
103	131	water	-3248
104	131	water	-5883
105	131	water	-3522
106	131	water	-2534
107	131	water	-2369
108	131	water	-667
109	131	ground	211
110	131	ground	101
111	131	water	-228
112	131	water	-3522
113	131	water	-4730
114	131	water	-4785
115	131	water	-5499
116	131	water	-3906
117	131	water	-4236
118	131	water	-2150
119	131	water	-5004
120	131	water	-2479
121	131	water	-228
122	131	water	-8
123	131	water	-1985
124	131	water	-1436
125	131	water	-997
126	131	ground	705
127	131	water	-1161
128	131	water	-1600
129	131	ground	211
130	131	ground	486
131	131	ground	266
132	131	water	-887
133	131	water	-1436
134	131	water	-1161
135	131	ground	321
136	131	water	-228
137	131	ground	101
138	131	water	-1271
139	131	water	-1106
140	131	water	-1546
141	131	water	-3687
142	131	water	-3138
143	131	water	-3357
144	131	water	-1930
145	131	water	-5663
146	131	water	-4840
147	131	water	-4895
148	131	water	-7091
149	131	water	-6981
150	131	water	-8134
151	131	water	-8902
