[Terrain]
datatype	ground_area_text_storage	version	1.0.0
182	106	water	-4291
183	106	water	-4291
184	106	water	-4675
185	106	water	-4895
186	106	water	-4950
187	106	water	-4565
188	106	water	-4565
189	106	water	-4895
190	106	water	-4565
191	106	water	-4291
192	106	water	-3961
193	106	water	-3193
194	106	water	-3028
195	106	water	-3138
196	106	water	-2863
197	106	water	-3083
198	106	water	-3248
199	106	water	-3193
0	107	water	-2753
1	107	ground	2407
2	107	ground	2133
3	107	ground	1309
4	107	ground	980
5	107	ground	870
6	107	ground	815
7	107	ground	431
8	107	ground	541
9	107	water	-63
10	107	ground	47
11	107	ground	156
12	107	ground	47
13	107	water	-228
14	107	water	-612
15	107	water	-557
16	107	water	-667
17	107	water	-612
18	107	water	-8
19	107	water	-8
20	107	water	-448
21	107	water	-393
22	107	water	-8
23	107	water	-228
24	107	water	-832
25	107	water	-1491
26	107	water	-1491
27	107	water	-997
28	107	water	-777
29	107	water	-887
30	107	water	-393
31	107	water	-173
32	107	water	-942
33	107	water	-1106
34	107	water	-1216
35	107	water	-1546
36	107	water	-1820
37	107	water	-1765
38	107	water	-2314
39	107	water	-2095
40	107	water	-1436
41	107	water	-1491
42	107	water	-1600
43	107	water	-1985
44	107	water	-2040
45	107	water	-1875
46	107	water	-1491
47	107	water	-1381
48	107	water	-1930
49	107	water	-2699
50	107	water	-3193
51	107	water	-3467
52	107	water	-3193
53	107	water	-2589
54	107	water	-2808
55	107	water	-2918
56	107	water	-2699
57	107	water	-2918
58	107	water	-2589
59	107	water	-2259
60	107	water	-2040
61	107	water	-2369
62	107	water	-2973
63	107	water	-2753
64	107	water	-2095
65	107	water	-2699
66	107	water	-2589
67	107	water	-2589
68	107	water	-2369
69	107	water	-2369
70	107	water	-2644
71	107	water	-2644
72	107	water	-2863
73	107	water	-3357
74	107	water	-4236
75	107	water	-4455
76	107	water	-4346
77	107	water	-4291
78	107	water	-4730
79	107	water	-4291
80	107	water	-4071
81	107	water	-4510
82	107	water	-4400
83	107	water	-4236
84	107	water	-4895
85	107	water	-5389
86	107	water	-4840
87	107	water	-4346
88	107	water	-4346
89	107	water	-4510
90	107	water	-4730
91	107	water	-4730
92	107	water	-5444
93	107	water	-5828
94	107	water	-5663
95	107	water	-5718
96	107	water	-5663
97	107	water	-5938
98	107	water	-6048
99	107	water	-5993
100	107	water	-6102
101	107	water	-6322
102	107	water	-6267
103	107	water	-6267
104	107	water	-5773
105	107	water	-5224
106	107	water	-5499
107	107	water	-5334
108	107	water	-5169
109	107	water	-4620
110	107	water	-4840
111	107	water	-5169
112	107	water	-4785
113	107	water	-4785
114	107	water	-3961
115	107	water	-3687
116	107	water	-4071
117	107	water	-3851
118	107	water	-3357
119	107	water	-3302
120	107	water	-3687
121	107	water	-3906
122	107	water	-3522
123	107	water	-4016
124	107	water	-4071
125	107	water	-4400
126	107	water	-4510
127	107	water	-4895
128	107	water	-4840
129	107	water	-4565
130	107	water	-4400
131	107	water	-4181
132	107	water	-4400
133	107	water	-4126
134	107	water	-4126
135	107	water	-4565
136	107	water	-5169
137	107	water	-5444
138	107	water	-5938
139	107	water	-5718
140	107	water	-5499
141	107	water	-4675
142	107	water	-5169
143	107	water	-5608
144	107	water	-5663
145	107	water	-5663
146	107	water	-6102
147	107	water	-6432
148	107	water	-6267
149	107	water	-5828
150	107	water	-6377
151	107	water	-6267
152	107	water	-5883
153	107	water	-5224
154	107	water	-5608
155	107	water	-6048
156	107	water	-6212
157	107	water	-6267
158	107	water	-6322
159	107	water	-6432
160	107	water	-5993
161	107	water	-6212
162	107	water	-5883
163	107	water	-5883
164	107	water	-5608
165	107	water	-5993
166	107	water	-6267
167	107	water	-5773
168	107	water	-5334
169	107	water	-5224
170	107	water	-5059
171	107	water	-5279
172	107	water	-5663
173	107	water	-5334
174	107	water	-5114
175	107	water	-4895
176	107	water	-4455
177	107	water	-4455
178	107	water	-4675
179	107	water	-4455
180	107	water	-4071
181	107	water	-4071
182	107	water	-4291
183	107	water	-4400
184	107	water	-4730
185	107	water	-4950
186	107	water	-4675
187	107	water	-3961
188	107	water	-4016
189	107	water	-4730
190	107	water	-4400
191	107	water	-4455
192	107	water	-3906
193	107	water	-3577
194	107	water	-3302
195	107	water	-2918
196	107	water	-2863
197	107	water	-3138
198	107	water	-3028
199	107	water	-3028
0	108	water	-3083
1	108	ground	2407
2	108	ground	2298
3	108	ground	1584
4	108	ground	1035
5	108	ground	870
6	108	ground	760
7	108	ground	705
8	108	ground	980
9	108	ground	431
10	108	ground	156
11	108	ground	596
12	108	water	-63
13	108	water	-887
14	108	water	-1161
15	108	water	-997
16	108	water	-832
17	108	water	-832
18	108	water	-118
19	108	ground	266
20	108	ground	211
21	108	ground	47
22	108	ground	431
23	108	water	-502
24	108	water	-1271
25	108	water	-1161
26	108	water	-1216
27	108	water	-1161
28	108	water	-1326
29	108	water	-1820
30	108	water	-1216
31	108	water	-393
32	108	water	-1106
33	108	water	-1436
34	108	water	-1546
35	108	water	-1820
36	108	water	-2259
37	108	water	-2259
38	108	water	-2534
39	108	water	-2534
40	108	water	-2150
41	108	water	-1216
42	108	water	-1985
43	108	water	-2314
44	108	water	-2479
45	108	water	-2369
46	108	water	-2040
47	108	water	-1600
48	108	water	-1710
49	108	water	-2479
50	108	water	-3357
51	108	water	-3193
52	108	water	-2863
53	108	water	-2424
54	108	water	-2424
55	108	water	-2808
56	108	water	-2644
57	108	water	-2589
58	108	water	-2644
59	108	water	-2150
60	108	water	-2369
61	108	water	-2534
62	108	water	-2863
63	108	water	-2918
64	108	water	-2040
65	108	water	-2204
66	108	water	-2644
67	108	water	-2095
68	108	water	-2040
69	108	water	-2589
70	108	water	-3028
71	108	water	-2973
72	108	water	-3028
73	108	water	-3632
74	108	water	-4071
75	108	water	-4291
76	108	water	-4291
77	108	water	-3577
78	108	water	-4071
79	108	water	-4071
80	108	water	-4071
81	108	water	-4400
82	108	water	-4291
83	108	water	-4126
84	108	water	-4785
85	108	water	-4895
86	108	water	-4895
87	108	water	-4455
88	108	water	-4236
89	108	water	-4291
90	108	water	-5004
91	108	water	-5004
92	108	water	-5499
93	108	water	-6267
94	108	water	-5938
95	108	water	-6267
96	108	water	-6267
97	108	water	-6597
98	108	water	-6706
99	108	water	-6322
100	108	water	-6432
101	108	water	-6761
102	108	water	-6157
103	108	water	-5883
104	108	water	-5718
105	108	water	-5608
106	108	water	-5279
107	108	water	-5059
108	108	water	-4510
109	108	water	-4785
110	108	water	-4840
111	108	water	-4675
112	108	water	-4895
113	108	water	-4400
114	108	water	-3797
115	108	water	-3632
116	108	water	-3961
117	108	water	-3577
118	108	water	-2973
119	108	water	-3028
120	108	water	-3797
121	108	water	-3851
122	108	water	-3851
123	108	water	-4126
124	108	water	-4346
125	108	water	-4675
126	108	water	-4620
127	108	water	-4071
128	108	water	-3742
129	108	water	-3961
130	108	water	-3797
131	108	water	-3851
132	108	water	-3742
133	108	water	-3961
134	108	water	-4071
135	108	water	-4455
136	108	water	-5169
137	108	water	-5553
138	108	water	-5608
139	108	water	-5608
140	108	water	-5444
141	108	water	-4510
142	108	water	-5004
143	108	water	-5663
144	108	water	-5608
145	108	water	-5224
146	108	water	-5718
147	108	water	-6267
148	108	water	-6487
149	108	water	-6706
150	108	water	-6432
151	108	water	-5828
152	108	water	-5663
153	108	water	-5773
154	108	water	-5828
155	108	water	-5938
156	108	water	-5773
157	108	water	-5938
158	108	water	-6102
159	108	water	-6322
160	108	water	-6432
161	108	water	-6048
162	108	water	-5663
163	108	water	-5828
164	108	water	-6102
165	108	water	-5828
166	108	water	-6102
167	108	water	-5663
168	108	water	-5224
169	108	water	-5169
170	108	water	-5169
171	108	water	-5718
172	108	water	-5773
173	108	water	-5663
174	108	water	-5334
175	108	water	-4785
176	108	water	-4840
177	108	water	-4840
178	108	water	-4510
179	108	water	-4071
180	108	water	-4181
181	108	water	-3687
182	108	water	-3522
183	108	water	-3742
184	108	water	-4620
185	108	water	-4620
186	108	water	-3961
187	108	water	-3961
188	108	water	-3797
189	108	water	-3522
190	108	water	-3851
191	108	water	-4236
192	108	water	-3961
193	108	water	-3467
194	108	water	-3138
195	108	water	-3083
196	108	water	-3138
197	108	water	-2808
198	108	water	-2699
199	108	water	-2753
0	109	water	-2918
1	109	ground	2737
2	109	ground	1913
3	109	ground	1474
4	109	ground	1254
5	109	ground	925
6	109	ground	596
7	109	ground	815
8	109	ground	870
9	109	ground	650
10	109	ground	376
11	109	water	-63
12	109	water	-283
13	109	water	-997
14	109	water	-1436
15	109	water	-1051
16	109	water	-1051
17	109	water	-667
18	109	water	-63
19	109	ground	376
20	109	ground	47
21	109	ground	266
22	109	ground	101
23	109	water	-612
24	109	water	-722
25	109	water	-1326
26	109	water	-1381
27	109	water	-1326
28	109	water	-1216
29	109	water	-1546
30	109	water	-1875
31	109	water	-942
32	109	water	-722
33	109	water	-1491
34	109	water	-1491
35	109	water	-1710
36	109	water	-2259
37	109	water	-2699
38	109	water	-2753
39	109	water	-2040
40	109	water	-2314
41	109	water	-2095
42	109	water	-2644
43	109	water	-2589
44	109	water	-2369
45	109	water	-2534
46	109	water	-2589
47	109	water	-2424
48	109	water	-2644
49	109	water	-3028
50	109	water	-3632
51	109	water	-3577
52	109	water	-2918
53	109	water	-2644
54	109	water	-2479
55	109	water	-2863
56	109	water	-3302
57	109	water	-2973
58	109	water	-2589
59	109	water	-1930
60	109	water	-2150
61	109	water	-2479
62	109	water	-2424
63	109	water	-2534
64	109	water	-2534
65	109	water	-2644
66	109	water	-2424
67	109	water	-2259
68	109	water	-2150
69	109	water	-2424
70	109	water	-2863
71	109	water	-3193
72	109	water	-3412
73	109	water	-3742
74	109	water	-4016
75	109	water	-4510
76	109	water	-4126
77	109	water	-3906
78	109	water	-4071
79	109	water	-4291
80	109	water	-4236
81	109	water	-3851
82	109	water	-4071
83	109	water	-3961
84	109	water	-4126
85	109	water	-4400
86	109	water	-4455
87	109	water	-4400
88	109	water	-4400
89	109	water	-4840
90	109	water	-5059
91	109	water	-5718
92	109	water	-5773
93	109	water	-5883
94	109	water	-6102
95	109	water	-5993
96	109	water	-6157
97	109	water	-6487
98	109	water	-6706
99	109	water	-6322
100	109	water	-6651
101	109	water	-6377
102	109	water	-5938
103	109	water	-5718
104	109	water	-5334
105	109	water	-5059
106	109	water	-4565
107	109	water	-4620
108	109	water	-4675
109	109	water	-5169
110	109	water	-5334
111	109	water	-4840
112	109	water	-4950
113	109	water	-4785
114	109	water	-4400
115	109	water	-4016
116	109	water	-3632
117	109	water	-3083
118	109	water	-2918
119	109	water	-2918
120	109	water	-3522
121	109	water	-3467
122	109	water	-3742
123	109	water	-3797
124	109	water	-4071
125	109	water	-4016
126	109	water	-3906
127	109	water	-3632
128	109	water	-3302
129	109	water	-2863
130	109	water	-2973
131	109	water	-3522
132	109	water	-3906
133	109	water	-3906
134	109	water	-4181
135	109	water	-4675
136	109	water	-5224
137	109	water	-5773
138	109	water	-5553
139	109	water	-5389
140	109	water	-5169
141	109	water	-4346
142	109	water	-4510
143	109	water	-4730
144	109	water	-5224
145	109	water	-5224
146	109	water	-5718
147	109	water	-6267
148	109	water	-6651
149	109	water	-6706
150	109	water	-6542
151	109	water	-6157
152	109	water	-5718
153	109	water	-6432
154	109	water	-6487
155	109	water	-6322
156	109	water	-5608
157	109	water	-5663
158	109	water	-6267
159	109	water	-6597
160	109	water	-6432
161	109	water	-6102
162	109	water	-5663
163	109	water	-5828
164	109	water	-5993
165	109	water	-6102
166	109	water	-5828
167	109	water	-5389
168	109	water	-5389
169	109	water	-5334
170	109	water	-5114
171	109	water	-5224
172	109	water	-5389
173	109	water	-5499
174	109	water	-5004
175	109	water	-4510
176	109	water	-4291
177	109	water	-4400
178	109	water	-3961
179	109	water	-3687
180	109	water	-3742
181	109	water	-3577
182	109	water	-3138
183	109	water	-3412
184	109	water	-4236
185	109	water	-4236
186	109	water	-3851
187	109	water	-3302
188	109	water	-3248
189	109	water	-3412
190	109	water	-3467
191	109	water	-3412
192	109	water	-3357
193	109	water	-3302
194	109	water	-3248
195	109	water	-3028
196	109	water	-3193
197	109	water	-2863
198	109	water	-2534
199	109	water	-2424
0	110	water	-2808
1	110	ground	2188
2	110	ground	2133
3	110	ground	1529
4	110	ground	760
5	110	ground	376
6	110	ground	705
7	110	ground	1254
8	110	ground	980
9	110	ground	760
10	110	water	-173
11	110	water	-667
12	110	water	-283
13	110	water	-557
14	110	water	-667
15	110	water	-832
16	110	water	-1161
17	110	water	-283
18	110	water	-63
19	110	ground	156
20	110	water	-63
21	110	water	-228
22	110	water	-228
23	110	water	-832
24	110	water	-942
25	110	water	-1051
26	110	water	-1491
27	110	water	-1491
28	110	water	-1216
29	110	water	-1216
30	110	water	-1765
31	110	water	-1216
32	110	water	-997
33	110	water	-1381
34	110	water	-1710
35	110	water	-1930
36	110	water	-2644
37	110	water	-3302
38	110	water	-2644
39	110	water	-1985
40	110	water	-2534
41	110	water	-2918
42	110	water	-2973
43	110	water	-2424
44	110	water	-2589
45	110	water	-2753
46	110	water	-3302
47	110	water	-3193
48	110	water	-3632
49	110	water	-3742
50	110	water	-3742
51	110	water	-4071
52	110	water	-3687
53	110	water	-2808
54	110	water	-2918
55	110	water	-3577
56	110	water	-3302
57	110	water	-3083
58	110	water	-2973
59	110	water	-2589
60	110	water	-2314
61	110	water	-2534
62	110	water	-2314
63	110	water	-2314
64	110	water	-2424
65	110	water	-2479
66	110	water	-1985
67	110	water	-2095
68	110	water	-2534
69	110	water	-2424
70	110	water	-2753
71	110	water	-3412
72	110	water	-3412
73	110	water	-3742
74	110	water	-3742
75	110	water	-4346
76	110	water	-4291
77	110	water	-3961
78	110	water	-3851
79	110	water	-4016
80	110	water	-4071
81	110	water	-3302
82	110	water	-3467
83	110	water	-3632
84	110	water	-3797
85	110	water	-4291
86	110	water	-4016
87	110	water	-4126
88	110	water	-4455
89	110	water	-4895
90	110	water	-5169
91	110	water	-5608
92	110	water	-5499
93	110	water	-5004
94	110	water	-5444
95	110	water	-5663
96	110	water	-5663
97	110	water	-6322
98	110	water	-6157
99	110	water	-6322
100	110	water	-6432
101	110	water	-6432
102	110	water	-6212
103	110	water	-5883
104	110	water	-5883
105	110	water	-5553
106	110	water	-4675
107	110	water	-4510
108	110	water	-4895
109	110	water	-5334
110	110	water	-5224
111	110	water	-4675
112	110	water	-4895
113	110	water	-4950
114	110	water	-4346
115	110	water	-4291
116	110	water	-4181
117	110	water	-3138
118	110	water	-2863
119	110	water	-2863
120	110	water	-3357
121	110	water	-3522
122	110	water	-4126
123	110	water	-4071
124	110	water	-3851
125	110	water	-3742
126	110	water	-3906
127	110	water	-3632
128	110	water	-3028
129	110	water	-3138
130	110	water	-3302
131	110	water	-3522
132	110	water	-3797
133	110	water	-3742
134	110	water	-4455
135	110	water	-4785
136	110	water	-4950
137	110	water	-5334
138	110	water	-5553
139	110	water	-5334
140	110	water	-5114
141	110	water	-4071
142	110	water	-4455
143	110	water	-4730
144	110	water	-5499
145	110	water	-5883
146	110	water	-6102
147	110	water	-6597
148	110	water	-6871
149	110	water	-6597
150	110	water	-6871
151	110	water	-6651
152	110	water	-6322
153	110	water	-6542
154	110	water	-6542
155	110	water	-5773
156	110	water	-5883
157	110	water	-5828
158	110	water	-5718
159	110	water	-6212
160	110	water	-6816
161	110	water	-6487
162	110	water	-5773
163	110	water	-5993
164	110	water	-5663
165	110	water	-5938
166	110	water	-5389
167	110	water	-4840
168	110	water	-5114
169	110	water	-5114
170	110	water	-4675
171	110	water	-4730
172	110	water	-4730
173	110	water	-4565
174	110	water	-4236
175	110	water	-4236
176	110	water	-4455
177	110	water	-3906
178	110	water	-3632
179	110	water	-3797
180	110	water	-3851
181	110	water	-3742
182	110	water	-3193
183	110	water	-3522
184	110	water	-3906
185	110	water	-4071
186	110	water	-3577
187	110	water	-3193
188	110	water	-3412
189	110	water	-4016
190	110	water	-3687
191	110	water	-3577
192	110	water	-3302
193	110	water	-3302
194	110	water	-3083
195	110	water	-3138
196	110	water	-3412
197	110	water	-3028
198	110	water	-2699
199	110	water	-2973
0	111	water	-3302
1	111	ground	1803
2	111	ground	1584
3	111	ground	1584
4	111	ground	1419
5	111	ground	760
6	111	ground	815
7	111	ground	760
8	111	ground	266
9	111	ground	431
10	111	water	-63
11	111	water	-338
12	111	water	-63
13	111	water	-173
14	111	water	-173
15	111	water	-887
16	111	water	-667
17	111	water	-612
18	111	water	-173
19	111	water	-8
20	111	water	-228
21	111	water	-612
22	111	water	-777
23	111	water	-1381
24	111	water	-1106
25	111	water	-832
26	111	water	-1491
27	111	water	-1326
28	111	water	-1051
29	111	water	-1326
30	111	water	-1546
31	111	water	-1491
32	111	water	-1326
33	111	water	-1381
34	111	water	-1985
35	111	water	-2479
36	111	water	-3028
37	111	water	-2863
38	111	water	-2479
39	111	water	-2479
40	111	water	-2918
41	111	water	-2863
42	111	water	-3028
43	111	water	-2863
44	111	water	-2589
45	111	water	-2753
46	111	water	-3083
47	111	water	-3248
48	111	water	-3687
49	111	water	-3687
50	111	water	-4071
51	111	water	-4071
52	111	water	-4236
53	111	water	-3632
54	111	water	-3083
55	111	water	-3028
56	111	water	-2918
57	111	water	-3522
58	111	water	-3302
59	111	water	-2863
60	111	water	-2589
61	111	water	-2753
62	111	water	-2259
63	111	water	-2204
64	111	water	-2095
65	111	water	-1985
66	111	water	-1985
67	111	water	-2424
68	111	water	-2863
69	111	water	-2863
70	111	water	-2863
71	111	water	-3302
72	111	water	-2918
73	111	water	-3522
74	111	water	-3357
75	111	water	-3742
76	111	water	-4291
77	111	water	-4291
78	111	water	-3687
79	111	water	-3302
80	111	water	-3248
81	111	water	-3138
82	111	water	-3467
83	111	water	-3467
84	111	water	-3742
85	111	water	-4016
86	111	water	-3742
87	111	water	-3742
88	111	water	-4071
89	111	water	-4346
90	111	water	-5004
91	111	water	-5169
92	111	water	-5059
93	111	water	-4840
94	111	water	-5169
95	111	water	-5718
96	111	water	-5773
97	111	water	-6267
98	111	water	-5993
99	111	water	-6322
100	111	water	-6597
101	111	water	-6377
102	111	water	-6597
103	111	water	-5993
104	111	water	-5938
105	111	water	-5553
106	111	water	-4840
107	111	water	-4675
108	111	water	-4785
109	111	water	-4950
110	111	water	-4565
111	111	water	-4840
112	111	water	-4620
113	111	water	-4455
114	111	water	-4291
115	111	water	-4126
116	111	water	-4181
117	111	water	-3742
118	111	water	-3522
119	111	water	-3632
120	111	water	-3851
121	111	water	-4181
122	111	water	-3851
123	111	water	-3577
124	111	water	-3687
125	111	water	-3797
126	111	water	-3687
127	111	water	-3467
128	111	water	-3412
129	111	water	-2973
130	111	water	-3028
131	111	water	-3961
132	111	water	-4236
133	111	water	-3906
134	111	water	-4400
135	111	water	-4620
136	111	water	-4950
137	111	water	-4950
138	111	water	-5004
139	111	water	-5004
140	111	water	-4840
141	111	water	-4291
142	111	water	-4840
143	111	water	-4675
144	111	water	-4895
145	111	water	-5608
146	111	water	-6322
147	111	water	-6761
148	111	water	-7091
149	111	water	-6816
150	111	water	-7036
151	111	water	-6926
152	111	water	-7036
153	111	water	-6432
154	111	water	-6542
155	111	water	-6157
156	111	water	-5993
157	111	water	-6048
158	111	water	-5663
159	111	water	-6102
160	111	water	-6377
161	111	water	-5993
162	111	water	-6048
163	111	water	-5883
164	111	water	-5718
165	111	water	-5499
166	111	water	-5224
167	111	water	-4565
168	111	water	-4840
169	111	water	-4675
170	111	water	-4510
171	111	water	-4455
172	111	water	-4400
173	111	water	-4675
174	111	water	-4291
175	111	water	-4620
176	111	water	-4400
177	111	water	-3687
178	111	water	-3467
179	111	water	-3522
180	111	water	-3302
181	111	water	-3138
182	111	water	-2918
183	111	water	-3138
184	111	water	-3083
185	111	water	-3577
186	111	water	-3138
187	111	water	-2863
188	111	water	-2973
189	111	water	-3522
190	111	water	-3412
191	111	water	-3248
192	111	water	-2808
193	111	water	-2863
194	111	water	-2644
195	111	water	-2973
196	111	water	-3302
197	111	water	-3357
198	111	water	-2808
199	111	water	-2863
0	112	water	-3083
1	112	ground	1309
2	112	ground	1200
3	112	ground	1364
4	112	ground	1364
5	112	ground	1419
6	112	ground	1254
7	112	ground	596
8	112	ground	211
9	112	water	-118
10	112	water	-393
11	112	water	-63
12	112	water	-173
13	112	water	-228
14	112	water	-338
15	112	water	-722
16	112	water	-557
17	112	water	-1051
18	112	water	-942
19	112	water	-393
20	112	water	-777
21	112	water	-942
22	112	water	-1381
23	112	water	-1600
24	112	water	-1491
25	112	water	-667
26	112	water	-887
27	112	water	-1271
28	112	water	-1161
29	112	water	-1216
30	112	water	-1710
31	112	water	-1820
32	112	water	-1875
33	112	water	-2204
34	112	water	-2534
35	112	water	-2534
36	112	water	-2863
37	112	water	-3193
38	112	water	-2534
39	112	water	-2479
40	112	water	-3467
41	112	water	-3083
42	112	water	-3028
43	112	water	-2918
44	112	water	-2753
45	112	water	-2644
46	112	water	-2918
47	112	water	-3851
48	112	water	-4236
49	112	water	-3961
50	112	water	-4181
51	112	water	-3687
52	112	water	-4016
53	112	water	-3851
54	112	water	-3851
55	112	water	-3028
56	112	water	-3138
57	112	water	-3302
58	112	water	-3193
59	112	water	-2973
60	112	water	-3083
61	112	water	-2699
62	112	water	-2424
63	112	water	-2150
64	112	water	-2040
65	112	water	-2369
66	112	water	-2259
67	112	water	-2534
68	112	water	-3138
69	112	water	-2863
70	112	water	-3138
71	112	water	-2973
72	112	water	-2699
73	112	water	-2863
74	112	water	-2973
75	112	water	-3412
76	112	water	-3687
77	112	water	-3961
78	112	water	-3906
79	112	water	-3687
80	112	water	-3632
81	112	water	-3138
82	112	water	-3467
83	112	water	-3687
84	112	water	-3357
85	112	water	-3906
86	112	water	-3632
87	112	water	-3797
88	112	water	-3906
89	112	water	-4291
90	112	water	-4675
91	112	water	-5059
92	112	water	-5114
93	112	water	-5444
94	112	water	-5608
95	112	water	-5608
96	112	water	-5114
97	112	water	-6102
98	112	water	-6048
99	112	water	-6267
100	112	water	-6377
101	112	water	-5828
102	112	water	-5718
103	112	water	-5444
104	112	water	-5004
105	112	water	-5389
106	112	water	-5059
107	112	water	-5224
108	112	water	-5004
109	112	water	-4675
110	112	water	-4400
111	112	water	-4510
112	112	water	-4346
113	112	water	-4675
114	112	water	-4565
115	112	water	-4346
116	112	water	-4126
117	112	water	-4126
118	112	water	-3906
119	112	water	-4291
120	112	water	-4346
121	112	water	-3851
122	112	water	-3632
123	112	water	-3193
124	112	water	-3357
125	112	water	-3632
126	112	water	-2863
127	112	water	-3138
128	112	water	-3193
129	112	water	-3302
130	112	water	-3248
131	112	water	-3357
132	112	water	-3742
133	112	water	-3687
134	112	water	-4181
135	112	water	-4291
136	112	water	-4455
137	112	water	-4950
138	112	water	-4675
139	112	water	-4510
140	112	water	-4895
141	112	water	-4785
142	112	water	-4675
143	112	water	-4950
144	112	water	-4895
145	112	water	-5499
146	112	water	-6322
147	112	water	-6157
148	112	water	-6377
149	112	water	-6597
150	112	water	-6761
151	112	water	-6542
152	112	water	-6816
153	112	water	-6542
154	112	water	-6706
155	112	water	-6597
156	112	water	-6377
157	112	water	-5938
158	112	water	-5663
159	112	water	-5608
160	112	water	-5663
161	112	water	-5444
162	112	water	-5389
163	112	water	-5444
164	112	water	-5334
165	112	water	-5334
166	112	water	-4950
167	112	water	-5059
168	112	water	-4400
169	112	water	-4291
170	112	water	-4400
171	112	water	-4346
172	112	water	-4346
173	112	water	-4510
174	112	water	-4455
175	112	water	-4291
176	112	water	-4291
177	112	water	-4346
178	112	water	-3851
179	112	water	-3302
180	112	water	-3742
181	112	water	-3028
182	112	water	-2808
183	112	water	-2589
184	112	water	-2589
185	112	water	-2808
186	112	water	-2753
187	112	water	-2863
188	112	water	-3083
189	112	water	-2863
190	112	water	-3193
191	112	water	-2973
192	112	water	-2863
193	112	water	-2589
194	112	water	-2259
195	112	water	-2424
196	112	water	-2479
197	112	water	-2863
198	112	water	-2808
199	112	water	-2808
0	113	water	-3193
1	113	ground	1090
2	113	ground	1309
3	113	ground	1694
4	113	ground	1474
5	113	ground	1419
6	113	ground	1474
7	113	ground	1309
8	113	ground	596
9	113	ground	211
10	113	ground	47
11	113	water	-8
12	113	water	-502
13	113	water	-448
14	113	water	-832
15	113	water	-1161
16	113	water	-832
17	113	water	-997
18	113	water	-832
19	113	water	-228
20	113	water	-283
21	113	water	-1051
22	113	water	-1326
23	113	water	-1436
24	113	water	-1436
25	113	water	-997
26	113	water	-722
27	113	water	-667
28	113	water	-887
29	113	water	-997
30	113	water	-1326
31	113	water	-1820
32	113	water	-2424
33	113	water	-2753
34	113	water	-2863
35	113	water	-2589
36	113	water	-3193
37	113	water	-3522
38	113	water	-2863
39	113	water	-2863
40	113	water	-3083
41	113	water	-3138
42	113	water	-2973
43	113	water	-2808
44	113	water	-2918
45	113	water	-2918
46	113	water	-3467
47	113	water	-3906
48	113	water	-4291
49	113	water	-3961
50	113	water	-4126
51	113	water	-4291
52	113	water	-4236
53	113	water	-4071
54	113	water	-3742
55	113	water	-3357
56	113	water	-3577
57	113	water	-3412
58	113	water	-2863
59	113	water	-2589
60	113	water	-2534
61	113	water	-2204
62	113	water	-2204
63	113	water	-2314
64	113	water	-2369
65	113	water	-2644
66	113	water	-2918
67	113	water	-2589
68	113	water	-2479
69	113	water	-2204
70	113	water	-2589
71	113	water	-2479
72	113	water	-2259
73	113	water	-2753
74	113	water	-2918
75	113	water	-2918
76	113	water	-2863
77	113	water	-3028
78	113	water	-3302
79	113	water	-3906
80	113	water	-3906
81	113	water	-3522
82	113	water	-3248
83	113	water	-3467
84	113	water	-3577
85	113	water	-3577
86	113	water	-3632
87	113	water	-4126
88	113	water	-3522
89	113	water	-4181
90	113	water	-4675
91	113	water	-4565
92	113	water	-5004
93	113	water	-5553
94	113	water	-5444
95	113	water	-5059
96	113	water	-5444
97	113	water	-6048
98	113	water	-6157
99	113	water	-6377
100	113	water	-6267
101	113	water	-5938
102	113	water	-5663
103	113	water	-5389
104	113	water	-5279
105	113	water	-5553
106	113	water	-5389
107	113	water	-5279
108	113	water	-4895
109	113	water	-5004
110	113	water	-4840
111	113	water	-4620
112	113	water	-5169
113	113	water	-4785
114	113	water	-4620
115	113	water	-4400
116	113	water	-4016
117	113	water	-3632
118	113	water	-3851
119	113	water	-4291
120	113	water	-4291
121	113	water	-3577
122	113	water	-3632
123	113	water	-3577
124	113	water	-3302
125	113	water	-3028
126	113	water	-3083
127	113	water	-3138
128	113	water	-3687
129	113	water	-4016
130	113	water	-3961
131	113	water	-3632
132	113	water	-3687
133	113	water	-3851
134	113	water	-4071
135	113	water	-4126
136	113	water	-4291
137	113	water	-4400
138	113	water	-4950
139	113	water	-4675
140	113	water	-4785
141	113	water	-4785
142	113	water	-4620
143	113	water	-4785
144	113	water	-4785
145	113	water	-5389
146	113	water	-5663
147	113	water	-5773
148	113	water	-6102
149	113	water	-6267
150	113	water	-6267
151	113	water	-6048
152	113	water	-5938
153	113	water	-5663
154	113	water	-6267
155	113	water	-6267
156	113	water	-6102
157	113	water	-6432
158	113	water	-5553
159	113	water	-5444
160	113	water	-5334
161	113	water	-5059
162	113	water	-4730
163	113	water	-4730
164	113	water	-5114
165	113	water	-4950
166	113	water	-4510
167	113	water	-4400
168	113	water	-4400
169	113	water	-4455
170	113	water	-4071
171	113	water	-3961
172	113	water	-3851
173	113	water	-4620
174	113	water	-4400
175	113	water	-4291
176	113	water	-4016
177	113	water	-3906
178	113	water	-3687
179	113	water	-3851
180	113	water	-3687
181	113	water	-3248
182	113	water	-2753
183	113	water	-2863
184	113	water	-3028
185	113	water	-2973
186	113	water	-3028
187	113	water	-3467
188	113	water	-3797
189	113	water	-3193
190	113	water	-3412
191	113	water	-2973
