[Terrain]
datatype	ground_area_text_storage	version	1.0.0
180	92	ground	4000
181	92	ground	3835
182	92	ground	3011
183	92	ground	1803
184	92	ground	1200
185	92	ground	1364
186	92	ground	1419
187	92	ground	1145
188	92	ground	101
189	92	water	-1491
190	92	water	-118
191	92	ground	47
192	92	water	-667
193	92	water	-448
194	92	water	-63
195	92	ground	596
196	92	ground	1694
197	92	ground	2462
198	92	ground	1474
199	92	ground	47
0	93	water	-1326
1	93	water	-10000
2	93	water	-10000
3	93	water	-10000
4	93	water	-8957
5	93	water	-6542
6	93	water	-5718
7	93	water	-4730
8	93	water	-4236
9	93	water	-5004
10	93	water	-4785
11	93	water	-4126
12	93	water	-3851
13	93	water	-2918
14	93	water	-2863
15	93	water	-1930
16	93	water	-1326
17	93	ground	266
18	93	ground	705
19	93	ground	266
20	93	water	-667
21	93	water	-338
22	93	ground	925
23	93	ground	1200
24	93	ground	705
25	93	water	-448
26	93	ground	431
27	93	ground	1035
28	93	ground	101
29	93	ground	47
30	93	water	-1381
31	93	water	-1436
32	93	water	-942
33	93	ground	266
34	93	water	-338
35	93	ground	760
36	93	ground	2462
37	93	ground	3396
38	93	ground	3945
39	93	ground	3341
40	93	ground	3450
41	93	ground	3560
42	93	ground	3890
43	93	ground	3890
44	93	ground	3945
45	93	ground	4000
46	93	ground	4000
47	93	ground	4000
48	93	ground	3945
49	93	ground	4000
50	93	ground	4000
51	93	ground	4000
52	93	ground	3945
53	93	ground	4000
54	93	ground	4000
55	93	ground	4000
56	93	ground	4000
57	93	ground	4000
58	93	ground	4000
59	93	ground	4000
60	93	ground	4000
61	93	ground	4000
62	93	ground	4000
63	93	ground	4000
64	93	ground	4000
65	93	ground	4000
66	93	ground	4000
67	93	ground	4000
68	93	ground	4000
69	93	ground	4000
70	93	ground	4000
71	93	ground	4000
72	93	ground	4000
73	93	ground	4000
74	93	ground	4000
75	93	ground	4000
76	93	ground	4000
77	93	ground	4000
78	93	ground	4000
79	93	ground	4000
80	93	ground	4000
81	93	ground	4000
82	93	ground	4000
83	93	ground	4000
84	93	ground	4000
85	93	ground	4000
86	93	ground	4000
87	93	ground	4000
88	93	ground	4000
89	93	ground	4000
90	93	ground	4000
91	93	ground	4000
92	93	ground	4000
93	93	ground	4000
94	93	ground	4000
95	93	ground	4000
96	93	ground	4000
97	93	ground	4000
98	93	ground	4000
99	93	ground	4000
100	93	ground	4000
101	93	ground	4000
102	93	ground	4000
103	93	ground	4000
104	93	ground	4000
105	93	ground	4000
106	93	ground	4000
107	93	ground	4000
108	93	ground	4000
109	93	ground	4000
110	93	ground	4000
111	93	ground	4000
112	93	ground	4000
113	93	ground	4000
114	93	ground	4000
115	93	ground	4000
116	93	ground	4000
117	93	ground	4000
118	93	ground	4000
119	93	ground	4000
120	93	ground	4000
121	93	ground	4000
122	93	ground	4000
123	93	ground	4000
124	93	ground	4000
125	93	ground	4000
126	93	ground	4000
127	93	ground	4000
128	93	ground	4000
129	93	ground	4000
130	93	ground	4000
131	93	ground	3945
132	93	ground	4000
133	93	ground	3945
134	93	ground	4000
135	93	ground	4000
136	93	ground	4000
137	93	ground	4000
138	93	ground	4000
139	93	ground	4000
140	93	ground	4000
141	93	ground	4000
142	93	ground	4000
143	93	ground	3835
144	93	ground	3780
145	93	ground	3945
146	93	ground	3835
147	93	ground	3396
148	93	ground	2462
149	93	ground	2023
150	93	ground	3066
151	93	ground	2956
152	93	ground	2901
153	93	ground	3121
154	93	ground	2956
155	93	ground	1639
156	93	ground	376
157	93	ground	1913
158	93	ground	3450
159	93	ground	3945
160	93	ground	3725
161	93	ground	3560
162	93	ground	3505
163	93	ground	3835
164	93	ground	4000
165	93	ground	4000
166	93	ground	4000
167	93	ground	3945
168	93	ground	3670
169	93	ground	2847
170	93	ground	1474
171	93	ground	760
172	93	ground	980
173	93	ground	1474
174	93	ground	2188
175	93	ground	1694
176	93	ground	2462
177	93	ground	2847
178	93	ground	3780
179	93	ground	4000
180	93	ground	3945
181	93	ground	3945
182	93	ground	4000
183	93	ground	3725
184	93	ground	3011
185	93	ground	2407
186	93	ground	1419
187	93	ground	870
188	93	ground	321
189	93	ground	266
190	93	water	-8
191	93	water	-722
192	93	water	-63
193	93	ground	980
194	93	ground	156
195	93	ground	1145
196	93	ground	1749
197	93	ground	2188
198	93	ground	1145
199	93	ground	321
0	94	water	-8
1	94	water	-10000
2	94	water	-10000
3	94	water	-9891
4	94	water	-9232
5	94	water	-6597
6	94	water	-4950
7	94	water	-4620
8	94	water	-4950
9	94	water	-4785
10	94	water	-3302
11	94	water	-3906
12	94	water	-2753
13	94	water	-2589
14	94	water	-3248
15	94	water	-2424
16	94	ground	211
17	94	water	-557
18	94	water	-8
19	94	water	-8
20	94	water	-448
21	94	water	-118
22	94	ground	2078
23	94	ground	1254
24	94	ground	321
25	94	water	-338
26	94	water	-612
27	94	ground	321
28	94	ground	376
29	94	ground	486
30	94	water	-1106
31	94	water	-1710
32	94	water	-1326
33	94	water	-502
34	94	ground	101
35	94	ground	1639
36	94	ground	2682
37	94	ground	3945
38	94	ground	3890
39	94	ground	3396
40	94	ground	3560
41	94	ground	3725
42	94	ground	3945
43	94	ground	4000
44	94	ground	4000
45	94	ground	4000
46	94	ground	4000
47	94	ground	3945
48	94	ground	4000
49	94	ground	3945
50	94	ground	4000
51	94	ground	4000
52	94	ground	3945
53	94	ground	4000
54	94	ground	4000
55	94	ground	4000
56	94	ground	4000
57	94	ground	4000
58	94	ground	4000
59	94	ground	3945
60	94	ground	4000
61	94	ground	4000
62	94	ground	4000
63	94	ground	4000
64	94	ground	4000
65	94	ground	4000
66	94	ground	4000
67	94	ground	4000
68	94	ground	4000
69	94	ground	4000
70	94	ground	4000
71	94	ground	4000
72	94	ground	4000
73	94	ground	4000
74	94	ground	4000
75	94	ground	4000
76	94	ground	4000
77	94	ground	4000
78	94	ground	4000
79	94	ground	4000
80	94	ground	4000
81	94	ground	4000
82	94	ground	4000
83	94	ground	4000
84	94	ground	4000
85	94	ground	4000
86	94	ground	4000
87	94	ground	4000
88	94	ground	4000
89	94	ground	4000
90	94	ground	4000
91	94	ground	4000
92	94	ground	4000
93	94	ground	4000
94	94	ground	4000
95	94	ground	4000
96	94	ground	4000
97	94	ground	4000
98	94	ground	4000
99	94	ground	4000
100	94	ground	4000
101	94	ground	4000
102	94	ground	4000
103	94	ground	4000
104	94	ground	4000
105	94	ground	4000
106	94	ground	4000
107	94	ground	4000
108	94	ground	4000
109	94	ground	4000
110	94	ground	4000
111	94	ground	4000
112	94	ground	4000
113	94	ground	4000
114	94	ground	4000
115	94	ground	4000
116	94	ground	4000
117	94	ground	4000
118	94	ground	4000
119	94	ground	4000
120	94	ground	4000
121	94	ground	4000
122	94	ground	4000
123	94	ground	4000
124	94	ground	4000
125	94	ground	4000
126	94	ground	4000
127	94	ground	4000
128	94	ground	4000
129	94	ground	4000
130	94	ground	3945
131	94	ground	4000
132	94	ground	4000
133	94	ground	4000
134	94	ground	4000
135	94	ground	4000
136	94	ground	4000
137	94	ground	4000
138	94	ground	4000
139	94	ground	4000
140	94	ground	4000
141	94	ground	4000
142	94	ground	3945
143	94	ground	4000
144	94	ground	4000
145	94	ground	3890
146	94	ground	3725
147	94	ground	3725
148	94	ground	3286
149	94	ground	2572
150	94	ground	2901
151	94	ground	3066
152	94	ground	2572
153	94	ground	3835
154	94	ground	3011
155	94	ground	2023
156	94	ground	1913
157	94	ground	2243
158	94	ground	2901
159	94	ground	3341
160	94	ground	3725
161	94	ground	3176
162	94	ground	3396
163	94	ground	3560
164	94	ground	3835
165	94	ground	4000
166	94	ground	3945
167	94	ground	4000
168	94	ground	3890
169	94	ground	3560
170	94	ground	1913
171	94	ground	1145
172	94	ground	1364
173	94	ground	2298
174	94	ground	2133
175	94	ground	1749
176	94	ground	3066
177	94	ground	3396
178	94	ground	4000
179	94	ground	4000
180	94	ground	3945
181	94	ground	3835
182	94	ground	3560
183	94	ground	3835
184	94	ground	3945
185	94	ground	3231
186	94	ground	2078
187	94	ground	1749
188	94	ground	870
189	94	ground	1364
190	94	ground	156
191	94	water	-832
192	94	ground	596
193	94	ground	1035
194	94	water	-557
195	94	ground	376
196	94	ground	1584
197	94	ground	2023
198	94	ground	1474
199	94	ground	211
0	95	ground	870
1	95	water	-10000
2	95	water	-9946
3	95	water	-9397
4	95	water	-8738
5	95	water	-6542
6	95	water	-6102
7	95	water	-5553
8	95	water	-3851
9	95	water	-3577
10	95	water	-1820
11	95	water	-2753
12	95	water	-3193
13	95	water	-2040
14	95	water	-2314
15	95	water	-1820
16	95	water	-283
17	95	ground	211
18	95	water	-557
19	95	water	-63
20	95	water	-118
21	95	ground	266
22	95	ground	2023
23	95	ground	1913
24	95	ground	1529
25	95	ground	1090
26	95	water	-832
27	95	water	-173
28	95	ground	925
29	95	ground	101
30	95	water	-1106
31	95	water	-2095
32	95	water	-1820
33	95	water	-667
34	95	water	-612
35	95	ground	1145
36	95	ground	2737
37	95	ground	3560
38	95	ground	3615
39	95	ground	3450
40	95	ground	3121
41	95	ground	3396
42	95	ground	3341
43	95	ground	3560
44	95	ground	3945
45	95	ground	3890
46	95	ground	3835
47	95	ground	4000
48	95	ground	4000
49	95	ground	3945
50	95	ground	4000
51	95	ground	3945
52	95	ground	4000
53	95	ground	3945
54	95	ground	4000
55	95	ground	4000
56	95	ground	4000
57	95	ground	3945
58	95	ground	3945
59	95	ground	4000
60	95	ground	4000
61	95	ground	4000
62	95	ground	4000
63	95	ground	4000
64	95	ground	4000
65	95	ground	4000
66	95	ground	4000
67	95	ground	4000
68	95	ground	4000
69	95	ground	4000
70	95	ground	4000
71	95	ground	4000
72	95	ground	4000
73	95	ground	4000
74	95	ground	4000
75	95	ground	4000
76	95	ground	4000
77	95	ground	4000
78	95	ground	4000
79	95	ground	4000
80	95	ground	4000
81	95	ground	4000
82	95	ground	4000
83	95	ground	4000
84	95	ground	4000
85	95	ground	4000
86	95	ground	4000
87	95	ground	4000
88	95	ground	4000
89	95	ground	4000
90	95	ground	4000
91	95	ground	4000
92	95	ground	4000
93	95	ground	4000
94	95	ground	4000
95	95	ground	4000
96	95	ground	4000
97	95	ground	4000
98	95	ground	4000
99	95	ground	4000
100	95	ground	4000
101	95	ground	4000
102	95	ground	4000
103	95	ground	4000
104	95	ground	4000
105	95	ground	4000
106	95	ground	4000
107	95	ground	4000
108	95	ground	4000
109	95	ground	4000
110	95	ground	4000
111	95	ground	4000
112	95	ground	4000
113	95	ground	4000
114	95	ground	4000
115	95	ground	4000
116	95	ground	4000
117	95	ground	4000
118	95	ground	4000
119	95	ground	4000
120	95	ground	4000
121	95	ground	4000
122	95	ground	4000
123	95	ground	4000
124	95	ground	4000
125	95	ground	4000
126	95	ground	4000
127	95	ground	4000
128	95	ground	4000
129	95	ground	4000
130	95	ground	4000
131	95	ground	4000
132	95	ground	4000
133	95	ground	4000
134	95	ground	4000
135	95	ground	4000
136	95	ground	3945
137	95	ground	4000
138	95	ground	3945
139	95	ground	4000
140	95	ground	4000
141	95	ground	4000
142	95	ground	4000
143	95	ground	4000
144	95	ground	4000
145	95	ground	3505
146	95	ground	3560
147	95	ground	3780
148	95	ground	3945
149	95	ground	3341
150	95	ground	2517
151	95	ground	2901
152	95	ground	2901
153	95	ground	4000
154	95	ground	3725
155	95	ground	2517
156	95	ground	2792
157	95	ground	2682
158	95	ground	2737
159	95	ground	3286
160	95	ground	3725
161	95	ground	3011
162	95	ground	3835
163	95	ground	3890
164	95	ground	3945
165	95	ground	4000
166	95	ground	4000
167	95	ground	3835
168	95	ground	3780
169	95	ground	3835
170	95	ground	3560
171	95	ground	3121
172	95	ground	2352
173	95	ground	2627
174	95	ground	2407
175	95	ground	2462
176	95	ground	2572
177	95	ground	3505
178	95	ground	3945
179	95	ground	3890
180	95	ground	3945
181	95	ground	3725
182	95	ground	3396
183	95	ground	3505
184	95	ground	4000
185	95	ground	3780
186	95	ground	2243
187	95	ground	1584
188	95	ground	1968
189	95	ground	1694
190	95	ground	1254
191	95	ground	486
192	95	ground	1584
193	95	ground	2133
194	95	ground	1145
195	95	ground	1529
196	95	ground	1474
197	95	ground	3231
198	95	ground	1968
199	95	ground	1254
0	96	ground	1694
1	96	water	-9946
2	96	water	-9232
3	96	water	-9342
4	96	water	-8463
5	96	water	-7969
6	96	water	-7091
7	96	water	-5224
8	96	water	-3961
9	96	water	-3138
10	96	water	-2589
11	96	water	-4400
12	96	water	-5059
13	96	water	-4291
14	96	water	-2753
15	96	water	-1326
16	96	water	-1546
17	96	water	-832
18	96	water	-612
19	96	ground	47
20	96	ground	1254
21	96	ground	705
22	96	ground	2243
23	96	ground	1474
24	96	ground	1090
25	96	ground	815
26	96	ground	760
27	96	ground	431
28	96	ground	156
29	96	water	-832
30	96	water	-1985
31	96	water	-1765
32	96	water	-1820
33	96	water	-1161
34	96	water	-1051
35	96	ground	1145
36	96	ground	1913
37	96	ground	2572
38	96	ground	2243
39	96	ground	2517
40	96	ground	2352
41	96	ground	2901
42	96	ground	2682
43	96	ground	3396
44	96	ground	3396
45	96	ground	2627
46	96	ground	3231
47	96	ground	4000
48	96	ground	4000
49	96	ground	4000
50	96	ground	4000
51	96	ground	4000
52	96	ground	4000
53	96	ground	4000
54	96	ground	4000
55	96	ground	4000
56	96	ground	4000
57	96	ground	4000
58	96	ground	4000
59	96	ground	3945
60	96	ground	4000
61	96	ground	4000
62	96	ground	4000
63	96	ground	4000
64	96	ground	4000
65	96	ground	4000
66	96	ground	4000
67	96	ground	4000
68	96	ground	4000
69	96	ground	4000
70	96	ground	4000
71	96	ground	4000
72	96	ground	4000
73	96	ground	4000
74	96	ground	4000
75	96	ground	4000
76	96	ground	4000
77	96	ground	4000
78	96	ground	4000
79	96	ground	4000
80	96	ground	4000
81	96	ground	4000
82	96	ground	4000
83	96	ground	4000
84	96	ground	4000
85	96	ground	4000
86	96	ground	4000
87	96	ground	4000
88	96	ground	4000
89	96	ground	4000
90	96	ground	4000
91	96	ground	4000
92	96	ground	4000
93	96	ground	4000
94	96	ground	4000
95	96	ground	4000
96	96	ground	4000
97	96	ground	4000
98	96	ground	4000
99	96	ground	4000
100	96	ground	4000
101	96	ground	4000
102	96	ground	4000
103	96	ground	4000
104	96	ground	4000
105	96	ground	4000
106	96	ground	4000
107	96	ground	4000
108	96	ground	4000
109	96	ground	4000
110	96	ground	4000
111	96	ground	4000
112	96	ground	4000
113	96	ground	4000
114	96	ground	4000
115	96	ground	4000
116	96	ground	4000
117	96	ground	4000
118	96	ground	4000
119	96	ground	4000
120	96	ground	4000
121	96	ground	4000
122	96	ground	4000
123	96	ground	4000
124	96	ground	4000
125	96	ground	4000
126	96	ground	4000
127	96	ground	4000
128	96	ground	4000
129	96	ground	4000
130	96	ground	4000
131	96	ground	4000
132	96	ground	4000
133	96	ground	4000
134	96	ground	3945
135	96	ground	4000
136	96	ground	4000
137	96	ground	3890
138	96	ground	4000
139	96	ground	4000
140	96	ground	4000
141	96	ground	4000
142	96	ground	4000
143	96	ground	4000
144	96	ground	3945
145	96	ground	4000
146	96	ground	3615
147	96	ground	3396
148	96	ground	3341
149	96	ground	3011
150	96	ground	2956
151	96	ground	3286
152	96	ground	2792
153	96	ground	3011
154	96	ground	3176
155	96	ground	2901
156	96	ground	2243
157	96	ground	1968
158	96	ground	3560
159	96	ground	3890
160	96	ground	3835
161	96	ground	3835
162	96	ground	3890
163	96	ground	3945
164	96	ground	4000
165	96	ground	4000
166	96	ground	4000
167	96	ground	3945
168	96	ground	4000
169	96	ground	3945
170	96	ground	3945
171	96	ground	3890
172	96	ground	2352
173	96	ground	3231
174	96	ground	3615
175	96	ground	2407
176	96	ground	3121
177	96	ground	3450
178	96	ground	3835
179	96	ground	3396
180	96	ground	3396
181	96	ground	3505
182	96	ground	3780
183	96	ground	3450
184	96	ground	3505
185	96	ground	3505
186	96	ground	2462
187	96	ground	2298
188	96	ground	2407
189	96	ground	2737
190	96	ground	3066
191	96	ground	2847
192	96	ground	2188
193	96	ground	2517
194	96	ground	2188
195	96	ground	2298
196	96	ground	1858
197	96	ground	2682
198	96	ground	1968
199	96	ground	1419
0	97	ground	815
1	97	water	-9891
2	97	water	-9067
3	97	water	-8848
4	97	water	-8573
5	97	water	-8244
6	97	water	-6926
7	97	water	-5828
8	97	water	-3797
9	97	water	-2973
10	97	water	-2863
11	97	water	-3742
12	97	water	-4840
13	97	water	-4236
14	97	water	-3138
15	97	water	-2369
16	97	water	-722
17	97	ground	47
18	97	ground	870
19	97	ground	541
20	97	ground	1090
21	97	ground	1584
22	97	ground	2901
23	97	ground	3011
24	97	ground	2243
25	97	ground	1858
26	97	ground	1035
27	97	ground	815
28	97	ground	870
29	97	ground	760
30	97	ground	211
31	97	water	-173
32	97	water	-283
33	97	water	-722
34	97	water	-887
35	97	ground	101
36	97	ground	1419
37	97	ground	1694
38	97	ground	2298
39	97	ground	2407
40	97	ground	1803
41	97	ground	2792
42	97	ground	3945
43	97	ground	3121
44	97	ground	2682
45	97	ground	3835
46	97	ground	3890
47	97	ground	4000
48	97	ground	3945
49	97	ground	4000
50	97	ground	4000
51	97	ground	4000
52	97	ground	4000
53	97	ground	4000
54	97	ground	4000
55	97	ground	4000
56	97	ground	4000
57	97	ground	4000
58	97	ground	4000
59	97	ground	4000
60	97	ground	4000
61	97	ground	4000
62	97	ground	4000
63	97	ground	4000
64	97	ground	4000
65	97	ground	4000
66	97	ground	4000
67	97	ground	4000
68	97	ground	4000
69	97	ground	4000
70	97	ground	4000
71	97	ground	4000
72	97	ground	4000
73	97	ground	4000
74	97	ground	4000
75	97	ground	4000
76	97	ground	4000
77	97	ground	4000
78	97	ground	4000
79	97	ground	4000
80	97	ground	4000
81	97	ground	4000
82	97	ground	4000
83	97	ground	4000
84	97	ground	4000
85	97	ground	4000
86	97	ground	4000
87	97	ground	4000
88	97	ground	4000
89	97	ground	4000
90	97	ground	4000
91	97	ground	4000
92	97	ground	4000
93	97	ground	4000
94	97	ground	4000
95	97	ground	4000
96	97	ground	4000
97	97	ground	4000
98	97	ground	4000
99	97	ground	4000
100	97	ground	4000
101	97	ground	4000
102	97	ground	4000
103	97	ground	4000
104	97	ground	4000
105	97	ground	4000
106	97	ground	4000
107	97	ground	4000
108	97	ground	4000
109	97	ground	4000
110	97	ground	4000
111	97	ground	4000
112	97	ground	4000
113	97	ground	4000
114	97	ground	4000
115	97	ground	4000
116	97	ground	4000
117	97	ground	4000
118	97	ground	4000
119	97	ground	4000
120	97	ground	4000
121	97	ground	4000
122	97	ground	4000
123	97	ground	4000
124	97	ground	4000
125	97	ground	4000
126	97	ground	4000
127	97	ground	4000
128	97	ground	4000
129	97	ground	4000
130	97	ground	4000
131	97	ground	4000
132	97	ground	4000
133	97	ground	4000
134	97	ground	4000
135	97	ground	3945
136	97	ground	3945
137	97	ground	3945
138	97	ground	4000
139	97	ground	4000
140	97	ground	4000
141	97	ground	4000
142	97	ground	4000
143	97	ground	4000
144	97	ground	4000
145	97	ground	4000
146	97	ground	4000
147	97	ground	3780
148	97	ground	3450
149	97	ground	3835
150	97	ground	3725
151	97	ground	3670
152	97	ground	3780
153	97	ground	3396
154	97	ground	3396
155	97	ground	3450
156	97	ground	2792
157	97	ground	3615
158	97	ground	3780
159	97	ground	3670
160	97	ground	3835
161	97	ground	4000
162	97	ground	4000
163	97	ground	4000
164	97	ground	3945
165	97	ground	4000
166	97	ground	3945
167	97	ground	4000
168	97	ground	4000
169	97	ground	4000
170	97	ground	4000
171	97	ground	3725
172	97	ground	3780
173	97	ground	4000
174	97	ground	3945
175	97	ground	3780
176	97	ground	3725
177	97	ground	3780
178	97	ground	3835
179	97	ground	3725
180	97	ground	3341
181	97	ground	3780
182	97	ground	4000
183	97	ground	4000
184	97	ground	3725
185	97	ground	3945
186	97	ground	3780
187	97	ground	3341
188	97	ground	3505
189	97	ground	3725
190	97	ground	3560
191	97	ground	3066
192	97	ground	3066
193	97	ground	3231
194	97	ground	3396
195	97	ground	3011
196	97	ground	2188
197	97	ground	2792
198	97	ground	3450
199	97	ground	2298
0	98	ground	1803
1	98	water	-10000
2	98	water	-9342
3	98	water	-9177
4	98	water	-8353
5	98	water	-7146
6	98	water	-7695
7	98	water	-6816
8	98	water	-5279
9	98	water	-3961
10	98	water	-3357
11	98	water	-1930
12	98	water	-3248
13	98	water	-2369
14	98	water	-1710
15	98	water	-1216
16	98	ground	1090
17	98	ground	815
18	98	ground	596
19	98	ground	321
20	98	ground	870
21	98	ground	2792
22	98	ground	2078
23	98	ground	3121
24	98	ground	3066
25	98	ground	1529
26	98	ground	1254
27	98	ground	1749
28	98	ground	2243
29	98	ground	2298
30	98	ground	1858
31	98	ground	980
32	98	ground	1145
33	98	water	-8
34	98	water	-283
35	98	ground	211
36	98	ground	980
37	98	ground	1529
38	98	ground	1803
39	98	ground	2352
40	98	ground	2572
41	98	ground	1968
42	98	ground	3066
43	98	ground	2407
44	98	ground	3011
45	98	ground	3890
46	98	ground	3945
47	98	ground	4000
48	98	ground	3945
49	98	ground	4000
50	98	ground	4000
51	98	ground	4000
52	98	ground	4000
53	98	ground	4000
54	98	ground	4000
55	98	ground	4000
56	98	ground	4000
57	98	ground	4000
58	98	ground	4000
59	98	ground	4000
60	98	ground	4000
61	98	ground	4000
62	98	ground	4000
63	98	ground	4000
64	98	ground	4000
65	98	ground	4000
66	98	ground	4000
67	98	ground	4000
68	98	ground	4000
69	98	ground	4000
70	98	ground	4000
71	98	ground	4000
72	98	ground	4000
73	98	ground	4000
74	98	ground	4000
75	98	ground	4000
76	98	ground	4000
77	98	ground	4000
78	98	ground	4000
79	98	ground	4000
80	98	ground	4000
81	98	ground	4000
82	98	ground	4000
83	98	ground	4000
84	98	ground	4000
85	98	ground	4000
86	98	ground	4000
87	98	ground	4000
88	98	ground	4000
89	98	ground	4000
90	98	ground	4000
91	98	ground	4000
92	98	ground	4000
93	98	ground	4000
94	98	ground	4000
95	98	ground	4000
96	98	ground	4000
97	98	ground	4000
98	98	ground	4000
99	98	ground	4000
100	98	ground	4000
101	98	ground	4000
102	98	ground	4000
103	98	ground	4000
104	98	ground	4000
105	98	ground	4000
106	98	ground	4000
107	98	ground	4000
108	98	ground	4000
109	98	ground	4000
110	98	ground	4000
111	98	ground	4000
112	98	ground	4000
113	98	ground	4000
114	98	ground	4000
115	98	ground	4000
116	98	ground	4000
117	98	ground	4000
118	98	ground	4000
119	98	ground	4000
120	98	ground	4000
121	98	ground	4000
122	98	ground	4000
123	98	ground	4000
124	98	ground	4000
125	98	ground	4000
126	98	ground	4000
127	98	ground	4000
128	98	ground	4000
129	98	ground	4000
130	98	ground	4000
131	98	ground	4000
132	98	ground	4000
133	98	ground	4000
134	98	ground	4000
135	98	ground	3945
136	98	ground	3945
137	98	ground	4000
138	98	ground	3945
139	98	ground	4000
140	98	ground	4000
141	98	ground	4000
142	98	ground	4000
143	98	ground	4000
144	98	ground	4000
145	98	ground	4000
146	98	ground	3945
147	98	ground	3945
148	98	ground	4000
149	98	ground	4000
150	98	ground	3725
151	98	ground	3670
152	98	ground	4000
153	98	ground	3835
154	98	ground	3231
155	98	ground	3066
156	98	ground	3341
157	98	ground	3835
158	98	ground	3780
159	98	ground	3780
160	98	ground	3890
161	98	ground	4000
162	98	ground	4000
163	98	ground	4000
164	98	ground	4000
165	98	ground	4000
166	98	ground	4000
167	98	ground	4000
168	98	ground	3945
169	98	ground	4000
170	98	ground	4000
171	98	ground	3945
172	98	ground	3945
173	98	ground	4000
174	98	ground	3945
175	98	ground	3945
176	98	ground	4000
177	98	ground	4000
178	98	ground	4000
179	98	ground	4000
180	98	ground	3835
181	98	ground	4000
182	98	ground	3945
183	98	ground	4000
184	98	ground	4000
185	98	ground	4000
186	98	ground	4000
187	98	ground	3945
188	98	ground	3725
189	98	ground	3835
190	98	ground	3835
191	98	ground	3670
192	98	ground	3945
193	98	ground	3945
194	98	ground	3890
195	98	ground	3560
196	98	ground	3615
197	98	ground	3780
198	98	ground	3396
199	98	ground	3231
0	99	ground	2517
1	99	water	-9726
2	99	water	-9287
3	99	water	-9287
4	99	water	-9012
5	99	water	-7859
6	99	water	-7530
7	99	water	-6102
8	99	water	-5608
9	99	water	-5553
10	99	water	-3522
11	99	water	-2259
12	99	water	-2424
13	99	water	-2204
14	99	water	-448
15	99	ground	925
16	99	ground	1419
17	99	ground	1309
18	99	ground	870
19	99	ground	925
20	99	ground	1474
21	99	ground	2243
22	99	ground	1090
23	99	ground	1364
24	99	ground	1694
25	99	ground	1090
26	99	ground	1309
27	99	ground	2298
28	99	ground	3286
29	99	ground	2078
30	99	ground	980
31	99	ground	1639
32	99	ground	1584
33	99	ground	101
34	99	ground	1474
35	99	ground	1639
36	99	ground	1200
37	99	ground	1913
38	99	ground	1364
39	99	ground	1639
40	99	ground	1913
41	99	ground	760
42	99	ground	870
43	99	ground	1694
44	99	ground	2462
45	99	ground	3615
46	99	ground	3945
47	99	ground	3890
48	99	ground	4000
49	99	ground	4000
50	99	ground	3945
51	99	ground	4000
52	99	ground	4000
53	99	ground	4000
54	99	ground	4000
55	99	ground	4000
56	99	ground	4000
57	99	ground	4000
58	99	ground	4000
59	99	ground	4000
60	99	ground	4000
61	99	ground	4000
62	99	ground	4000
63	99	ground	4000
64	99	ground	4000
65	99	ground	4000
66	99	ground	4000
67	99	ground	4000
68	99	ground	4000
69	99	ground	4000
70	99	ground	4000
71	99	ground	4000
72	99	ground	4000
73	99	ground	4000
74	99	ground	4000
75	99	ground	4000
76	99	ground	4000
77	99	ground	4000
78	99	ground	4000
79	99	ground	4000
80	99	ground	4000
81	99	ground	4000
82	99	ground	4000
83	99	ground	4000
84	99	ground	4000
85	99	ground	4000
86	99	ground	4000
87	99	ground	4000
88	99	ground	4000
89	99	ground	4000
90	99	ground	4000
91	99	ground	4000
92	99	ground	4000
93	99	ground	4000
94	99	ground	4000
95	99	ground	4000
96	99	ground	4000
97	99	ground	4000
98	99	ground	4000
99	99	ground	4000
100	99	ground	4000
101	99	ground	4000
102	99	ground	4000
103	99	ground	4000
104	99	ground	4000
105	99	ground	4000
106	99	ground	4000
107	99	ground	4000
108	99	ground	4000
109	99	ground	4000
110	99	ground	4000
111	99	ground	4000
112	99	ground	4000
113	99	ground	4000
114	99	ground	4000
115	99	ground	4000
116	99	ground	4000
117	99	ground	4000
118	99	ground	4000
119	99	ground	4000
120	99	ground	4000
121	99	ground	4000
122	99	ground	4000
123	99	ground	4000
124	99	ground	4000
125	99	ground	4000
126	99	ground	4000
127	99	ground	4000
128	99	ground	4000
129	99	ground	4000
130	99	ground	4000
131	99	ground	4000
132	99	ground	4000
133	99	ground	4000
134	99	ground	3945
135	99	ground	4000
136	99	ground	4000
137	99	ground	4000
138	99	ground	4000
139	99	ground	4000
140	99	ground	4000
141	99	ground	4000
142	99	ground	4000
143	99	ground	4000
144	99	ground	4000
145	99	ground	4000
146	99	ground	3945
147	99	ground	4000
148	99	ground	4000
149	99	ground	3945
150	99	ground	3945
151	99	ground	3670
152	99	ground	3890
153	99	ground	3615
154	99	ground	3780
155	99	ground	3890
156	99	ground	3945
157	99	ground	3945
158	99	ground	3945
159	99	ground	3945
160	99	ground	3945
161	99	ground	4000
162	99	ground	4000
163	99	ground	4000
164	99	ground	4000
165	99	ground	4000
166	99	ground	4000
167	99	ground	4000
168	99	ground	3945
169	99	ground	4000
170	99	ground	3945
171	99	ground	4000
172	99	ground	4000
173	99	ground	3945
174	99	ground	4000
175	99	ground	4000
176	99	ground	4000
177	99	ground	4000
178	99	ground	3945
179	99	ground	4000
180	99	ground	4000
181	99	ground	3945
182	99	ground	4000
183	99	ground	4000
184	99	ground	4000
185	99	ground	3945
186	99	ground	4000
187	99	ground	4000
